,article,av_views,month,q_wikidata,year
473,暹羅異齒鰋,0.0,3,Q3302901,2023
474,无眼平头鳅,0.06666666666666667,3,Q3235022,2023
475,居氏山鱂,0.20833333333333334,3,Q454534,2023
476,青加山鱂,0.07142857142857142,3,Q3236349,2023
477,智利勞卡河山鱂,0.07142857142857142,3,Q3236415,2023
478,帕里那山鱂,0.07142857142857142,3,Q3234031,2023
479,花斑青鱂,0.52,3,Q1384320,2023
480,黑青鱂,0.16666666666666666,3,Q1384483,2023
481,直頜青鱂,0.0625,3,Q1384444,2023
482,西里伯斯青鱂,0.17391304347826086,3,Q1384354,2023
483,胡瓜魚,4.838709677419355,3,Q840795,2023
484,波氏尖非鯽,0.05555555555555555,3,Q965033,2023
485,扁粗背鱂,0.125,3,Q1883132,2023
486,薩氏粗背鱂,0.16666666666666666,3,Q285807,2023
487,赤鯛,3.3548387096774195,3,Q946838,2023
488,巨無齒𩷶,7.451612903225806,3,Q739380,2023
489,長絲𩷶,31.29032258064516,3,Q133444,2023
490,馬達加斯加豹齒鱂,5.741935483870968,3,Q2062837,2023
491,雷氏鯊,0.13333333333333333,3,Q2777113,2023
492,大眼副南乳魚,0.0,3,Q44472,2023
493,比氏樸麗魚,0.07692307692307693,3,Q333249,2023
494,厚唇樸麗魚,0.058823529411764705,3,Q392220,2023
495,維多利亞樸麗魚,0.0,3,Q5515952,2023
496,青副銀漢魚,0.0,3,Q4860599,2023
497,大唇副銀漢魚,0.0,3,Q4860593,2023
498,條紋副銀漢魚,0.0,3,Q4860577,2023
499,蘇拉威西副銀漢魚,0.125,3,Q4860583,2023
500,波倫副非鯽,0.12,3,Q3316045,2023
501,塔氏豹鱨,0.1111111111111111,3,Q2698813,2023
502,基氏副熱鯛,0.3157894736842105,3,Q2261191,2023
503,斑副熱鯛,0.52,3,Q3235518,2023
504,佩氏副熱鯛,0.05555555555555555,3,Q2258524,2023
505,多線副熱鯛,0.0,3,Q2258307,2023
506,海蛾鱼,1.3793103448275863,3,Q198545,2023
507,河鲈,11.225806451612904,3,Q166812,2023
508,黑眼真鱸,0.11764705882352941,3,Q5237316,2023
509,吉氏准小鱸,0.0,3,Q5090803,2023
510,歐文氏准小鱸,0.06666666666666667,3,Q5097008,2023
511,琥珀小鱸,0.14285714285714285,3,Q3753219,2023
512,金線小鱸,0.30434782608695654,3,Q936732,2023
513,側斑小鱸,0.0,3,Q2243236,2023
514,藍紋小鱸,0.05,3,Q2236260,2023
515,詹氏小鱸,0.3125,3,Q3232850,2023
516,雀斑小鱸,0.08333333333333333,3,Q2236319,2023
517,大頭小鱸,0.05,3,Q3752531,2023
518,長吻小鱸,0.1,3,Q2243327,2023
519,豹紋小鱸,0.07692307692307693,3,Q3752460,2023
520,王小鱸,0.05,3,Q3755366,2023
521,坦氏小鱸,0.13636363636363635,3,Q666029,2023
522,厄氏小鱸,0.05263157894736842,3,Q2243175,2023
523,精器魚,0.0,3,Q5461834,2023
524,光滑美洲擬鱥,0.07692307692307693,3,Q2235956,2023
525,黑帶鱥,0.0,3,Q2236034,2023
526,田納西鱥,0.0,3,Q2236123,2023
527,湖鱥,0.25,3,Q168378,2023
528,真鱥,0.9230769230769231,3,Q214278,2023
529,葉形海龍,14.451612903225806,3,Q501644,2023
530,草海龍,4.32258064516129,3,Q1120403,2023
531,赫勒拿小褐鱈,0.0,3,Q3180941,2023
532,克路氏油鯰,0.0,3,Q3753441,2023
533,吉氏壯鯻,0.0,3,Q3753563,2023
534,傷鰭魚,0.55,3,Q2630710,2023
535,德氏樸麗魚,0.0,3,Q392626,2023
536,懷特棘花鮨,0.0,3,Q1946125,2023
537,大西洋黃蓋鰈,0.4583333333333333,3,Q1499442,2023
538,墨西哥海波銀漢魚,0.21428571428571427,3,Q4713051,2023
539,費氏海波銀漢魚,0.0,3,Q5501955,2023
540,遺鱗海波銀漢魚,0.07692307692307693,3,Q5476204,2023
541,大鱗海波銀漢魚,0.0,3,Q5476209,2023
542,側斑花鱂,0.2857142857142857,3,Q2008497,2023
543,野花鱂,0.35,3,Q557723,2023
544,黑花鱂,3.4193548387096775,3,Q177832,2023
545,孤若花鱂,0.0,3,Q2243288,2023
546,裂尾魚,0.35,3,Q1104737,2023
547,大鱗裂尾魚,0.1,3,Q2123607,2023
548,匙吻鱘,7.935483870967742,3,Q827142,2023
549,黑點海鮋,0.0,3,Q3317341,2023
550,印尼頭孔無鬚魮,0.15384615384615385,3,Q2236024,2023
551,墨西哥鋸花鱂,0.15,3,Q1544164,2023
552,盲鮰,0.15789473684210525,3,Q3232367,2023
553,倫氏盲鮰,0.26666666666666666,3,Q3232343,2023
554,穗鬚原鯉,2.3870967741935485,3,Q135514,2023
555,小唇原魮,0.06666666666666667,3,Q2837147,2023
556,隱樸麗魚,0.07142857142857142,3,Q140855,2023
557,巴托氏樸麗魚,0.0,3,Q333433,2023
558,寬口樸麗魚,0.0,3,Q392482,2023
559,大牙樸麗魚,0.15384615384615385,3,Q391763,2023
560,埃斯托樸麗魚,0.0,3,Q420674,2023
561,黃翅樸麗魚,0.16666666666666666,3,Q420631,2023
562,吉爾氏樸麗魚,0.09090909090909091,3,Q301954,2023
563,高氏樸麗魚,0.5714285714285714,3,Q3233708,2023
564,長鼻樸麗魚,0.06666666666666667,3,Q498543,2023
565,大頜樸麗魚,0.4166666666666667,3,Q603911,2023
566,大顎樸麗魚,0.07142857142857142,3,Q604388,2023
567,長頦樸麗魚,0.1111111111111111,3,Q604433,2023
568,矮鮨樸麗魚,0.06896551724137931,3,Q643791,2023
569,黑身樸麗魚,0.0,3,Q643800,2023
570,帕拉氏樸麗魚,0.0,3,Q719871,2023
571,似鱸樸麗魚,0.0,3,Q720985,2023
572,佩林氏樸麗魚,0.13333333333333333,3,Q720996,2023
573,前頜樸麗魚,0.0,3,Q719971,2023
574,擬佩氏樸麗魚,0.06666666666666667,3,Q764991,2023
575,獵者樸麗魚,0.0,3,Q888566,2023
576,異口樸麗魚,0.23529411764705882,3,Q889056,2023
577,盲眼原花鰍,0.0,3,Q3316894,2023
578,澳洲南茴魚,0.08695652173913043,3,Q23367,2023
579,尖吻南茴魚,0.56,3,Q1785903,2023
580,銳緣樸麗魚,0.06666666666666667,3,Q3232372,2023
581,盔樸麗魚,0.0,3,Q333684,2023
582,白鲟,45.225806451612904,3,Q477223,2023
583,夸氏擬魮,0.06666666666666667,3,Q3238015,2023
584,細擬魮,0.058823529411764705,3,Q3237991,2023
585,中臀拟鲿,0.16666666666666666,3,Q3316025,2023
586,蜜似鯔銀漢魚,0.4375,3,Q1855006,2023
587,康妮似鯔銀漢魚,0.03333333333333333,3,Q5462611,2023
588,叉尾似鯔銀漢魚,0.25,3,Q1488317,2023
589,巴布亞似鯔銀漢魚,0.0,3,Q5035179,2023
590,帕氏似鯔銀漢魚,0.0,3,Q5501478,2023
591,尖頭葉唇魚,0.8275862068965517,3,Q139297,2023
592,少棘褶麗魚,0.05,3,Q2050768,2023
593,魅形似褶麗魚,0.8571428571428571,3,Q2702710,2023
594,格蘭德樸麗魚,1.2666666666666666,3,Q3233661,2023
595,马氏蛰丽鱼,0.0625,3,Q134437,2023
596,卡托無鬚魮,0.18181818181818182,3,Q1103870,2023
597,櫻桃無鬚魮,1.6,3,Q637598,2023
598,班頓拉無鬚魮,0.35714285714285715,3,Q3232151,2023
599,馬頓氏無鬚魮,0.07692307692307693,3,Q2236165,2023
600,副直口樸麗魚,0.0,3,Q719923,2023
601,锯塘鳢属,0.0,3,Q2711866,2023
602,斑紋雷鰕虎魚,0.08695652173913043,3,Q1236175,2023
603,孑魚,0.13636363636363635,3,Q3232230,2023
604,短鬚雷氏鯰,0.0,3,Q3278604,2023
605,宗哥雷氏鯰,0.0,3,Q5463580,2023
606,馬達加斯加島溪漢魚,0.06666666666666667,3,Q536468,2023
607,磚紅溪漢魚,0.4117647058823529,3,Q5502968,2023
608,佩氏溪漢魚,0.0,3,Q5502972,2023
609,西科溪漢魚,0.0,3,Q5502977,2023
610,賴特溪漢魚,0.0,3,Q5477950,2023
611,迪氏吻鱥,0.125,3,Q2236112,2023
612,哥倫比亞莖鼻鯰,0.21052631578947367,3,Q145381,2023
613,黑龙江鳑鲏,0.3181818181818182,3,Q855808,2023
614,斑紋隱小鱂,1.1428571428571428,3,Q1766865,2023
615,壯體米氏鰕鱂,0.0,3,Q3544778,2023
616,羅馬尼亞鱸,0.55,3,Q155255,2023
617,威擬鯉,0.15789473684210525,3,Q1400728,2023
618,湖擬鯉,2.6451612903225805,3,Q182976,2023
619,歐洲擬鯉,0.07142857142857142,3,Q2236052,2023
620,金色薩瓦納鰍,0.21052631578947367,3,Q431584,2023
621,幼薩瓦納鰍,0.35714285714285715,3,Q1060857,2023
622,平頭鱒,0.09090909090909091,3,Q488251,2023
623,大西洋鮭,20.129032258064516,3,Q188879,2023
624,鯉形鱒,1.0,3,Q1494029,2023
625,野鱒,0.5416666666666666,3,Q567918,2023
626,蟲紋鱒,0.17857142857142858,3,Q22231158,2023
627,鱒,0.5555555555555556,3,Q2857311,2023
628,鈍吻鮭,0.68,3,Q367301,2023
629,銀紅點鮭,0.07692307692307693,3,Q142933,2023
630,強壯紅點鮭,0.8571428571428571,3,Q2429513,2023
631,日本紅點鮭,0.4074074074074074,3,Q3320138,2023
632,北極紅點鮭,11.67741935483871,3,Q421047,2023
633,俄羅斯茴鮭,0.9285714285714286,3,Q2317303,2023
634,圓鱗攀鱸,0.2631578947368421,3,Q1383086,2023
635,珊穴礁蟾魚,0.03571428571428571,3,Q2333753,2023
636,格林菲爾德礁蟾魚,0.08333333333333333,3,Q1834317,2023
637,網紋礁蟾魚,0.05,3,Q3313011,2023
638,礁蟾魚,0.25,3,Q2261611,2023
639,卡羅帚齒非鯽,0.0,3,Q1941400,2023
640,林氏帚齒非鯽,0.07142857142857142,3,Q5490235,2023
641,洛氏帚齒非鯽,0.0,3,Q1940027,2023
642,斯氏帚齒非鯽,0.0,3,Q1940691,2023
643,寬口撒但鮰,0.375,3,Q3760645,2023
644,馬達加斯加薩氏鯡,0.07142857142857142,3,Q959057,2023
645,密蘇里鏟鱘,2.6206896551724137,3,Q921461,2023
646,紅眼魚,2.066666666666667,3,Q200594,2023
647,希臘紅眼魚,0.14285714285714285,3,Q527051,2023
648,虹彩鸚嘴魚,0.32,3,Q2582147,2023
649,紅鰭泉生銀漢魚,0.05263157894736842,3,Q2119798,2023
650,鱗胸裂腹魚,0.21052631578947367,3,Q2236074,2023
651,亞洲龍魚,57.58064516129032,3,Q728584,2023
652,利氏硬骨舌魚,2.6,3,Q174075,2023
653,美洲馬鮫,0.4230769230769231,3,Q311051,2023
654,褐斑革鯻,0.07692307692307693,3,Q2212431,2023
655,小頭革鯻,0.06666666666666667,3,Q3753443,2023
656,條紋平鮋,1.2222222222222223,3,Q2244964,2023
657,稀棘平鮋,0.35,3,Q2183057,2023
658,盧姆比鬚雅羅魚,0.05555555555555555,3,Q2235965,2023
659,南方鮨麗魚,0.0,3,Q3643186,2023
660,昆明鯰,0.42105263157894735,3,Q3235112,2023
661,弗氏隱鰭鯰,0.15,3,Q6406977,2023
662,鸭嘴金线鲃,0.2692307692307692,3,Q3316763,2023
663,角金线鲃,0.21739130434782608,3,Q3316418,2023
664,透明金线鲃,0.75,3,Q2236044,2023
665,小眼金线鲃,0.3181818181818182,3,Q3316768,2023
666,埔里华吸鳅,1.6,3,Q2235946,2023
667,弗氏斯基法鱂,0.9615384615384616,3,Q5559787,2023
668,斗氏刀海龍,0.05555555555555555,3,Q2746931,2023
669,哈氏刀海龍,0.375,3,Q3235098,2023
670,黑斑刀海龍,0.058823529411764705,3,Q2048664,2023
671,強壯刀海龍,0.0625,3,Q2054780,2023
672,棘刀海龍,0.0,3,Q1895686,2023
673,寬吻盲鮰,2.4838709677419355,3,Q3061096,2023
674,滇池球鳔鳅,0.23529411764705882,3,Q3234727,2023
675,極北鮭,4.387096774193548,3,Q855485,2023
676,巨坚鳞鲈,1.6428571428571428,3,Q1070009,2023
677,白梭吻鱸,10.612903225806452,3,Q146641,2023
678,斜斑梭鱸,0.29411764705882354,3,Q687948,2023
679,俄羅斯梭吻鱸,0.4,3,Q847041,2023
680,瑪麗大口非鯽,0.0,3,Q2236453,2023
681,獴大口非鯽,0.0,3,Q3756522,2023
682,平德大口非鯽,0.0,3,Q1940170,2023
683,殘齒鯉,0.36,3,Q2236007,2023
684,短吻海龍,0.8695652173913043,3,Q998053,2023
685,星点东方鲀,1.6451612903225807,3,Q2418053,2023
686,斑點多紀魨,0.4,3,Q3269559,2023
687,黄鳍东方鲀,3.7096774193548385,3,Q2025005,2023
688,阿氏沼銀漢魚,0.0,3,Q5465952,2023
689,邦氏沼銀漢魚,0.0,3,Q5418771,2023
690,西里伯斯沼銀漢魚,0.0,3,Q5465959,2023
691,拉迪氏苦味銀漢魚,0.1111111111111111,3,Q571150,2023
692,安东尼沼银汉鱼,0.05,3,Q988163,2023
693,暗色沼銀漢魚,0.0,3,Q5465962,2023
694,奧氏沼銀漢魚,0.0,3,Q6312929,2023
695,燕沼銀漢魚,0.0,3,Q5465967,2023
696,蘇拉威西沼銀漢魚,0.0625,3,Q5465970,2023
697,伍氏沼銀漢魚,0.0,3,Q6312948,2023
698,基氏軟漢魚,0.058823529411764705,3,Q2048232,2023
699,沃氏軟漢魚,0.0,3,Q5480066,2023
700,麗錦魚,0.09523809523809523,3,Q2491830,2023
701,斯氏棱鯷,0.125,3,Q1944419,2023
702,长鳍金枪鱼,21.06451612903226,3,Q239977,2023
703,黄鳍金枪鱼,24.548387096774192,3,Q269781,2023
704,蓝鳍金枪鱼,31.451612903225808,3,Q1142258,2023
705,短鮪,9.870967741935484,3,Q1122241,2023
706,北方蓝鳍金枪鱼,56.354838709677416,3,Q214415,2023
707,茴魚,3.3225806451612905,3,Q627960,2023
708,丁鱥,1.096774193548387,3,Q76280,2023
709,金色富永沼銀漢魚,0.0,3,Q2800873,2023
710,血尾富永沼銀漢魚,0.0,3,Q2335197,2023
711,云南瓣结鱼,1.4666666666666666,3,Q3318003,2023
712,黃帶窄額魨,0.06666666666666667,3,Q1310211,2023
713,加利福尼亞灣石首魚,5.258064516129032,3,Q1756572,2023
714,野毛鼻鯰,0.06666666666666667,3,Q3752763,2023
715,奇氏毛鼻鯰,0.058823529411764705,3,Q3317999,2023
716,盧卡毛鼻鯰,0.06666666666666667,3,Q3232477,2023
717,溪毛鼻鯰,0.1,3,Q3236451,2023
718,查氏毛鼻鯰,0.0,3,Q3753451,2023
719,洞鮰,0.2,3,Q3753190,2023
720,希臘龍骨鱥,0.0625,3,Q2236143,2023
721,克氏穗唇魮,0.15,3,Q3318013,2023
722,南方盲鮰鱸,0.17391304347826086,3,Q2707287,2023
723,裸腹盲魮,0.043478260869565216,3,Q2235976,2023
724,盲墨頭魚,0.06666666666666667,3,Q2249088,2023
725,無眼胡鯰,0.1111111111111111,3,Q3751822,2023
726,蔭魚,0.4583333333333333,3,Q752178,2023
727,西班牙鱂,0.2,3,Q998590,2023
728,利氏西班牙鱂,0.0,3,Q956113,2023
729,黑目文鯿,0.10526315789473684,3,Q669762,2023
730,文鯿,1.12,3,Q247370,2023
731,阿馬達鯔鰕虎魚,0.058823529411764705,3,Q568242,2023
732,異谷鱂,0.0,3,Q971164,2023
733,柔身劍尾魚,0.07692307692307693,3,Q2243116,2023
734,庫舍劍尾魚,0.6818181818181818,3,Q2170401,2023
735,戈登劍尾魚,0.0,3,Q2243207,2023
736,邁耶劍尾魚,0.56,3,Q2243165,2023
737,項鱗樸麗魚,0.08333333333333333,3,Q643775,2023
738,黑斑云南鳅,0.25,3,Q2243125,2023
739,臌腹云南鳅,0.10526315789473684,3,Q2243266,2023
740,黑体云南鳅,0.5,3,Q2243311,2023
741,金吉鱸,0.8,3,Q931839,2023
742,大斑金吉鱸,0.15789473684210525,3,Q260041,2023
743,斑尾金吉鱸,0.2631578947368421,3,Q204446,2023
744,阿拉斯加鮶鮋,3.2580645161290325,3,Q2908215,2023
745,波斯尼亞小鱥,0.2,3,Q690504,2023
746,埃氏擬鱥,0.06451612903225806,3,Q3316555,2023
747,白邊雲斑鰕鱂,0.36363636363636365,3,Q1940912,2023
748,南美似小鱂,0.0,3,Q6423234,2023
749,巴西雲斑鰕鱂,0.07692307692307693,3,Q1940576,2023
750,布氏黃鱔,0.2727272727272727,3,Q371045,2023
751,暗矮鱸,0.0,3,Q2573066,2023
752,皇擬花鮨,0.0,3,Q1927743,2023
753,革鱗鮨,0.5769230769230769,3,Q2696873,2023
754,梭赤梢魚,0.30434782608695654,3,Q63703,2023
755,橫紋九棘鱸,1.064516129032258,3,Q2791901,2023
756,驼背鲈,10.225806451612904,3,Q664133,2023
757,伯氏裸脂鯉,0.0,3,Q3318187,2023
758,摩洛哥鰍,0.058823529411764705,3,Q3318938,2023
759,縱帶泥鰍,0.3333333333333333,3,Q747794,2023
760,高身鏟頜魚,14.096774193548388,3,Q710299,2023
761,梅氏擬鱥,0.09090909090909091,3,Q2236155,2023
762,安氏坑魚,0.08695652173913043,3,Q136470,2023
763,達米氏副熱鯛,0.0,3,Q1940851,2023
764,伊犁鲈,0.8461538461538461,3,Q729804,2023
765,黑海腔鱸,0.46153846153846156,3,Q906941,2023
766,阿氏六鬚鲶,0.1111111111111111,3,Q529131,2023
767,歐鯰,18.93548387096774,3,Q159323,2023
768,南美溝油鯰,0.25,3,Q2670148,2023
769,擬海龍,0.4482758620689655,3,Q135532,2023
770,漢氏擬鱥,0.21739130434782608,3,Q2247877,2023
771,鮑氏海馬,0.2692307692307692,3,Q2673554,2023
772,日本海马,0.7931034482758621,3,Q2065448,2023
773,長吻海馬,0.7307692307692307,3,Q1071955,2023
774,西非海馬,0.6896551724137931,3,Q2470837,2023
775,虎尾海馬,0.35714285714285715,3,Q2422258,2023
776,費雪氏海馬,0.29411764705882354,3,Q1869306,2023
777,克氏海马,1.6129032258064515,3,Q2633511,2023
778,瓦氏海龍,0.64,3,Q2685588,2023
779,鮑氏白鮭,0.07692307692307693,3,Q5528894,2023
780,洛氏卉鱂,0.0,3,Q3766131,2023
781,丹尼斯豆丁海馬,0.7857142857142857,3,Q1187728,2023
782,赤點石斑魚,9.419354838709678,3,Q703903,2023
783,特氏細棘鰕虎魚,0.058823529411764705,3,Q3240173,2023
784,捷海鯰,0.058823529411764705,3,Q4791156,2023
785,鉤海鯰,0.2,3,Q4791158,2023
786,加勒比海蟾魚,0.22727272727272727,3,Q2520193,2023
787,馬蘇拉皮杜銀漢魚,0.05263157894736842,3,Q4879356,2023
788,側斑皮杜銀漢魚,0.06666666666666667,3,Q4879355,2023
789,變色粗背鱂,0.0,3,Q142722,2023
790,阿氏粗背鱂,0.07142857142857142,3,Q5302985,2023
791,秀美粗背鱂,0.058823529411764705,3,Q5298395,2023
792,別針條紋鯛,0.2,3,Q3231973,2023
793,紅條帶副熱鯛,0.2,3,Q2259107,2023
794,諾氏副熱鯛,0.5789473684210527,3,Q2258349,2023
795,馬達加斯加副熱鯛,0.0,3,Q2258328,2023
796,裸蓋副熱鯛,0.0,3,Q2258359,2023
797,羅氏副熱鯛,0.1111111111111111,3,Q2208341,2023
798,橘額副熱鯛,0.0,3,Q2258299,2023
799,舔食副熱鯛,0.0,3,Q2243193,2023
800,格氏褶麗魚,0.13043478260869565,3,Q1840891,2023
801,醜褶麗魚,0.0,3,Q945337,2023
802,灰褐褶麗魚,0.29411764705882354,3,Q2561262,2023
803,馬達加斯加島粗背鱂,0.08333333333333333,3,Q309831,2023
804,洛氏褶麗魚,0.0,3,Q3283748,2023
805,波鰭褶麗魚,0.6296296296296297,3,Q5260450,2023
806,細柄似褶麗魚,0.0,3,Q3317262,2023
807,喜鬥似褶麗魚,0.13043478260869565,3,Q3317462,2023
808,德氏溪漢魚,0.0,3,Q5463602,2023
809,非洲溪漢魚,0.0,3,Q5463606,2023
810,強壯薩氏鯡,0.16666666666666666,3,Q1940303,2023
811,雙鰭似黍鯡,0.125,3,Q1383694,2023
812,錢斑鱗鮨,0.07692307692307693,3,Q2694802,2023
813,褐点石斑鱼,11.96774193548387,3,Q1239958,2023
814,点带石斑鱼,2.193548387096774,3,Q591397,2023
815,白雨斑下美鮨,0.15789473684210525,3,Q3319152,2023
816,大棘石斑魚,0.12903225806451613,3,Q2105091,2023
817,白緣石斑魚,0.5,3,Q3239437,2023
818,安氏石斑魚,1.4444444444444444,3,Q2194332,2023
819,紫身仿石斑魚,0.3,3,Q2060482,2023
820,黑緣石斑魚,0.8518518518518519,3,Q2414243,2023
821,虎喙鱸,0.84,3,Q2755475,2023
822,黃鰭喙鱸,0.46153846153846156,3,Q2725001,2023
823,鳃棘鲈,17.096774193548388,3,Q1233039,2023
824,金黃突額隆頭魚,3.032258064516129,3,Q1328587,2023
825,西福氏石斑魚,0.45454545454545453,3,Q2642229,2023
826,尤氏視星鯰,0.0,3,Q3317732,2023
827,線紋美銀漢魚,0.0,3,Q1826160,2023
828,斑湖棲花鱂,0.0,3,Q1940886,2023
829,科氏假鰓鱂,0.3333333333333333,3,Q2236549,2023
830,寬頭雀麗魚,0.045454545454545456,3,Q3525581,2023
831,伯氏長頜魚,0.05263157894736842,3,Q4894141,2023
832,魯誇湖盤唇鱨,0.0,3,Q2702638,2023
833,三葉盤唇鱨,0.14285714285714285,3,Q3318763,2023
834,虱目魚,160.67741935483872,3,Q465261,2023
835,彼得桂脂鯉,0.14285714285714285,3,Q3231944,2023
836,仿魮,0.047619047619047616,3,Q2438974,2023
837,愛氏假鰓鱂,0.0,3,Q1150883,2023
838,莫氏錫伯鯰,0.08333333333333333,3,Q3233652,2023
839,里卡多氏歧鬚鮠,0.0,3,Q3317300,2023
840,擬鱥,0.058823529411764705,3,Q944493,2023
841,巴爾幹金吉鱸,0.1,3,Q3242763,2023
842,呂氏假鰓鱂,0.0,3,Q1940241,2023
843,沃氏帶平鰭鮠,0.0,3,Q5467596,2023
844,腫唇雀麗魚,0.28,3,Q3526005,2023
845,雲紋樸麗魚,0.0,3,Q643810,2023
846,歐洲鰻鱺,9.32258064516129,3,Q26387,2023
847,長鬚錐頜象鼻魚,0.4117647058823529,3,Q1940272,2023
848,紅翼假鰓鱂,0.0,3,Q1941412,2023
849,西班牙鰍,0.06451612903225806,3,Q2708305,2023
850,福氏假鰓鱂,0.0,3,Q2236104,2023
851,黑矮長頜魚,0.07692307692307693,3,Q1946148,2023
852,尾斑魮,0.08333333333333333,3,Q3017887,2023
853,眼紋直口非鯽,0.14285714285714285,3,Q3316801,2023
854,格氏河馬長頜魚,0.09090909090909091,3,Q1383392,2023
855,楊氏魮,0.06666666666666667,3,Q2180152,2023
856,塞內加爾脂鱨,0.05555555555555555,3,Q5636921,2023
857,馬克達魮,0.05555555555555555,3,Q2354517,2023
858,烏沙湖棲花鱂,0.0,3,Q1939999,2023
859,維氏異吻象鼻魚,0.0,3,Q1383941,2023
860,卡蘭布盤唇鱨,0.05263157894736842,3,Q1940769,2023
861,盧姆氏鱒,0.21428571428571427,3,Q140828,2023
862,詹氏假鰓鱂,0.0625,3,Q2236655,2023
863,橫斑直口非鯽,0.0,3,Q2882146,2023
864,魯什魮,0.05263157894736842,3,Q2156455,2023
865,坦尚尼亞燈鱂,0.11764705882352941,3,Q2243104,2023
866,真鬚奇鬍鯰,0.07142857142857142,3,Q3236623,2023
867,焰色假鰓鱂,0.0,3,Q2240088,2023
868,紅線錫伯鯰,0.3333333333333333,3,Q134992,2023
869,白斑刺鰍,0.045454545454545456,3,Q1940757,2023
870,坎寧頓刺鳅,0.058823529411764705,3,Q1946215,2023
871,黃體刺鰍,0.07142857142857142,3,Q1940331,2023
872,細胸刺鰍,0.058823529411764705,3,Q1946236,2023
873,蜥形刺鰍,0.037037037037037035,3,Q1946115,2023
874,橫口刺鰍,0.0625,3,Q1940285,2023
875,扁體刺鰍,0.1111111111111111,3,Q1940342,2023
876,坦干伊喀刺鰍,0.13636363636363635,3,Q1940594,2023
877,條紋刺鰍,0.21428571428571427,3,Q1946139,2023
878,紋胸魮,0.07692307692307693,3,Q1846340,2023
879,小埃塞魚,0.07142857142857142,3,Q2235867,2023
880,馬拉維馬口波魚,0.07692307692307693,3,Q1940718,2023
881,潤鱒,0.09090909090909091,3,Q136974,2023
882,纖魮,0.058823529411764705,3,Q2071815,2023
883,約氏魮,0.06666666666666667,3,Q2213474,2023
884,西氏祕鱂,0.25,3,Q3236659,2023
885,布氏妊麗魚,0.0,3,Q6428149,2023
886,銀腹魮,0.03571428571428571,3,Q1522441,2023
887,碎點魮,0.0625,3,Q1973869,2023
888,弓魮,0.06666666666666667,3,Q2235729,2023
889,沙丁鯷波魚,0.125,3,Q2235876,2023
890,秀麗燈鱂,0.35714285714285715,3,Q2247855,2023
891,菲勒燈鱂,0.05,3,Q2248026,2023
892,粗燈鱂,0.14285714285714285,3,Q2247905,2023
893,藍身燈鱂,0.26666666666666666,3,Q2236326,2023
894,橘色燈鱂,0.22727272727272727,3,Q2243278,2023
895,亞伯特湖卉鱂,0.041666666666666664,3,Q3237563,2023
896,坦干伊喀亮麗鱂,0.18181818181818182,3,Q129639,2023
897,帕氏假鰓鱂,0.0,3,Q1941442,2023
898,博氏假鰓鱂,0.0,3,Q2247976,2023
899,間斷假鰓鱂,0.0,3,Q2236602,2023
900,烏干達假鰓鱂,0.0,3,Q1941378,2023
901,壯假鰓鱂,0.0,3,Q961222,2023
902,星棘假鰓鱂,0.0,3,Q1940251,2023
903,臀帶假鰓鱂,0.0,3,Q2213228,2023
904,紐氏假鰓鱂,0.0,3,Q1941000,2023
905,小鱗假鰓鱂,0.0,3,Q1941307,2023
906,朱布氏假鰓鱂,0.0,3,Q2236583,2023
907,白氏假鰓鱂,0.25,3,Q2208502,2023
908,威氏假鰓鱂,0.0,3,Q1940136,2023
909,長體假鰓鱂,0.0,3,Q2236619,2023
910,豹齒鱂,0.10526315789473684,3,Q2782938,2023
911,利氏異吻象鼻魚,0.0,3,Q1940358,2023
912,洛氏馬口波魚,0.07692307692307693,3,Q2236171,2023
913,格氏雀麗魚,0.09090909090909091,3,Q3526262,2023
914,側扁高身亮麗魚,0.7142857142857143,3,Q2557528,2023
915,光頭高身亮麗魚,0.4166666666666667,3,Q2700098,2023
916,小尾奇非鯽,0.0,3,Q3316938,2023
917,奧氏溪麗鯛,0.0,3,Q2699735,2023
918,範氏溪麗鯛,0.0,3,Q3319015,2023
919,斯氏溪麗鯛,0.09090909090909091,3,Q2700851,2023
920,沼地樸麗魚,0.15384615384615385,3,Q643830,2023
921,伯氏妊麗魚,0.5,3,Q1017137,2023
922,杜氏溝顱麗魚,0.11764705882352941,3,Q2670206,2023
923,似刺蓋貝利麗魚,0.06666666666666667,3,Q2698606,2023
924,霍氏淵麗魚,0.35714285714285715,3,Q3318262,2023
925,兇猛淵麗魚,0.1111111111111111,3,Q3318998,2023
926,格氏淵麗魚,0.13793103448275862,3,Q3318724,2023
927,條紋淵麗魚,0.0625,3,Q3318818,2023
